"Date","Type","Transaction ID","Received Quantity","Received Currency","Received Currency Balance","Received Cost Basis (USD)","Received Wallet","Received Address","Received Tag","Received Comment","Sent Quantity","Sent Currency","Sent Currency Balance","Sent Cost Basis (USD)","Sent Wallet","Sent Address","Sent Tag","Sent Comment","Fee Amount","Fee Currency","Realized Return (USD)","Disabled"
01/29/2022 21:22:03,Buy,,0.34000000,ETH,...,...,Binance US - ETH,,,,893.05,USD,...,...,Binance US - USD,,,,0.00034000,ETH,...,
01/29/2022 21:27:27,Send,,,,...,...,,,,,0.33471000,ETH,...,...,Binance US - ETH,0x5809C24cF1b0D481f424171E48f3D9b261938874,,,,,...,
01/30/2022 00:47:13,Transfer,0e2915f946116c94c40dfd408832f4abe525dba59fdebe97bf2271fc6ed23502,0.10000000,ETH,...,...,ETH Wallet ...6CDE5A - ETH,0xF8C62035D61aE82238C070CC212570F7dB6CDE5A,,,0.10000000,ETH,...,...,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00164817,ETH,...,
01/30/2022 15:30:43,Receive,,0.03094800,XTZ,...,...,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,...,...,,,,,,,...,
01/31/2022 05:58:48,Receive,0xd7093a2dfd7eb9964486a89e3e1bcf980d6b0d34aa21b1c666607d4f8f85cb0f,3000000.00000000,Verse,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/02/2022 19:27:24,Receive,,0.03343300,XTZ,...,...,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,...,...,,,,,,,...,
02/02/2022 20:52:08,Transfer,e7f7b748d27f18d9c061335628c59bc85896174fd0e394fe4aa09f76eab84745,0.25000000,ETH,...,...,ETH Wallet ...5Cb541 - ETH,0xb4A259199983B0B9e3B075F71bFd53af565Cb541,,,0.25000000,ETH,...,...,ETH Wallet ...6CDE5A - ETH,0xF8C62035D61aE82238C070CC212570F7dB6CDE5A,,,0.00545445,ETH,...,
02/03/2022 17:57:05,Buy,,2050.41000000,USDT,...,...,Binance US - USDT,,,,2051.64,USD,...,...,Binance US - USD,,,,2.05041000,USDT,...,
02/03/2022 17:57:50,Send,,,,...,...,,,,,2047.62009000,USDT,...,...,Binance US - USDT,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/03/2022 17:58:34,Receive,0x38ee5b6c1b2702bb5f22ba398999b73cc34cc5ce6a731937c0cb0d41d0e2fea4,2047.62009000,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 18:04:16,Send,0x182a27fb4418597315d5475e07ee3c93447dfc5455fa52951b30c2ff83b35045,,,...,...,,,,,4044.62035500,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00018064,BNB,...,
02/03/2022 18:04:46,Receive,0x3feda2130eff04afd0140e7c60b091490b4abc7f59fc879145f34faec994898d,6500000.00000000,MKS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 18:13:55,Send,0x5149b88e8db6a9bd33e08ecc6f29fe87332d21ef2f3d2f69fe11f7569fb2fcda,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00031870,BNB,...,
02/03/2022 18:14:25,Trade,0x3214744efa3cb92e7143fd74ccd2bcfd015c3b67afefbb1c016b526adad36391,3913.74029937,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 18:14:25,Trade,0x3214744efa3cb92e7143fd74ccd2bcfd015c3b67afefbb1c016b526adad36391,,,...,...,,,,,100000.00000000,KAI,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/03/2022 18:14:25,Trade,0x3214744efa3cb92e7143fd74ccd2bcfd015c3b67afefbb1c016b526adad36391,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00134830,BNB,...,
02/03/2022 18:15:25,Send,0x23bfe3215a5c576765402be1ff772ff5f2f8eb92b6326d866a50d7de69de4ab5,,,...,...,,,,,3913.74029937,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00010569,BNB,...,
02/03/2022 21:22:16,Send,0xbf9ea994f1ff6abcc7fb6346c20cd2d65240bc7b07a4ddf976d5eda25aa913fb,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022243,BNB,...,
02/03/2022 21:22:55,Trade,0x34a0805cc7f3aa89b09783e26df4cc519880ca65d2147bc8e30cb62cfaece06f,56.31837144,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 21:22:55,Trade,0x34a0805cc7f3aa89b09783e26df4cc519880ca65d2147bc8e30cb62cfaece06f,24.12709784,PIGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 21:22:55,Trade,0x34a0805cc7f3aa89b09783e26df4cc519880ca65d2147bc8e30cb62cfaece06f,,,...,...,,,,,83.06959787,pL2,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/03/2022 21:22:55,Trade,0x34a0805cc7f3aa89b09783e26df4cc519880ca65d2147bc8e30cb62cfaece06f,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00072482,BNB,...,
02/03/2022 21:24:52,Send,0x707671409a25662aed51bdbbef3094a74d4dbe5b6a56519a527fb75e71299eb6,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022274,BNB,...,
02/03/2022 21:26:10,Send,0x133903b8696a428d882f0c41c2444eff53a7a23817a30b8b518faea28dc07470,,,...,...,,,,,24.12709784,PIGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00089063,BNB,...,
02/03/2022 21:30:28,Receive,0x8fb8e064e89bef0475c92fff377d33ca5c142fa53bc88bd2e4b39dd38d980f32,10000.00000000,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 21:31:01,Receive,0x918f782c3ace18eed7cb34680c40e4b1ea9a196d79e1d7d2abfe8b448eb838b4,58051.28796466,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 21:35:49,Receive,0xbfd5d27f99d4ad2ef30de2d3a4c51fd118733711f39721a3e042896067a7eb6a,4937.00000000,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 21:37:55,Trade,0x981302ff37ba6d390f2523a62fa18f28abf1b1f780e782fbed980c722c851fff,8000.00000000,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 21:37:55,Trade,0x981302ff37ba6d390f2523a62fa18f28abf1b1f780e782fbed980c722c851fff,,,...,...,,,,,8022.51993537,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/03/2022 21:37:55,Trade,0x981302ff37ba6d390f2523a62fa18f28abf1b1f780e782fbed980c722c851fff,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00067327,BNB,...,
02/03/2022 21:39:07,Send,0x218a3ffd9d5cd31aed2d1c566c38d2809e45823528a087a5a80fc2b2e00bb5cc,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022284,BNB,...,
02/03/2022 21:56:43,Trade,0x742160daefb9a4fca2dc36cfb961f0e411a3146d7c6171bfbad92fa8e7939a6e,14914.92396121,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 21:56:43,Trade,0x742160daefb9a4fca2dc36cfb961f0e411a3146d7c6171bfbad92fa8e7939a6e,,,...,...,,,,,14965.70000000,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/03/2022 21:56:43,Trade,0x742160daefb9a4fca2dc36cfb961f0e411a3146d7c6171bfbad92fa8e7939a6e,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00053787,BNB,...,
02/03/2022 21:58:19,Send,0x519c1600d3572212b58122ba7c98aa9fb25892c6281aa0d1b4c95950feaaad95,,,...,...,,,,,100.00000000,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00025558,BNB,...,
02/03/2022 21:59:01,Receive,,100.00000000,BUSD,...,...,Binance US - BUSD,0x80dbcdb481bab8573de1cab6c784d4620d830a23,,,,,...,...,,,,,,,...,
02/03/2022 22:01:34,Send,0x284fcbd70661fa1ed89b5d2d36d10302a43116822fff497974098634f5b8778d,,,...,...,,,,,22814.92396121,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00010576,BNB,...,
02/03/2022 22:02:03,Receive,,22814.92396120,BUSD,...,...,Binance US - BUSD,0x80dbcdb481bab8573de1cab6c784d4620d830a23,,,,,...,...,,,,,,,...,
02/03/2022 22:10:07,Trade,0x04fcff52900b1825a0f4e0a878c3012edbd57a1f3828d15871c04c41fbf44119,7672.58100546,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/03/2022 22:10:07,Trade,0x04fcff52900b1825a0f4e0a878c3012edbd57a1f3828d15871c04c41fbf44119,,,...,...,,,,,7700.00000000,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/03/2022 22:10:07,Trade,0x04fcff52900b1825a0f4e0a878c3012edbd57a1f3828d15871c04c41fbf44119,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00061286,BNB,...,
02/03/2022 22:11:22,Send,0x4e5d5348f855bc148184567217dd92c60324afd3c616da8c417687e366ad14b0,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022284,BNB,...,
02/03/2022 23:23:22,Send,0x57b3f41f8dedc03c8e4cb66839e70db334bd19f7bd5168359f01dd760b7ba304,,,...,...,,,,,7672.58100546,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00018075,BNB,...,
02/03/2022 23:26:04,Receive,0x52948fbc4f63dbc9ea499566eee36f12ab0ef7cb6889b569241f969321c20edc,4000.00000000,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/04/2022 00:15:28,Buy,,0.07696000,ETH,...,...,Binance US - ETH,,,,207.07,USD,...,...,Binance US - USD,,,,0.00007696,ETH,...,
02/04/2022 00:15:28,Buy,,0.06280000,ETH,...,...,Binance US - ETH,,,,169.02,USD,...,...,Binance US - USD,,,,0.00006280,ETH,...,
02/04/2022 00:15:28,Buy,,0.30000000,ETH,...,...,Binance US - ETH,,,,807.47,USD,...,...,Binance US - USD,,,,0.00030000,ETH,...,
02/04/2022 00:15:28,Buy,,0.80000000,ETH,...,...,Binance US - ETH,,,,2153.32,USD,...,...,Binance US - USD,,,,0.00080000,ETH,...,
02/04/2022 00:15:28,Buy,,3.00000000,ETH,...,...,Binance US - ETH,,,,8075.01,USD,...,...,Binance US - USD,,,,0.00300000,ETH,...,
02/04/2022 00:15:28,Buy,,0.56083000,ETH,...,...,Binance US - ETH,,,,1509.73,USD,...,...,Binance US - USD,,,,0.00056083,ETH,...,
02/04/2022 00:15:28,Buy,,0.55000000,ETH,...,...,Binance US - ETH,,,,1480.65,USD,...,...,Binance US - USD,,,,0.00055000,ETH,...,
02/04/2022 00:15:28,Buy,,0.13609000,ETH,...,...,Binance US - ETH,,,,366.53,USD,...,...,Binance US - USD,,,,0.00013609,ETH,...,
02/04/2022 00:15:28,Buy,,0.55000000,ETH,...,...,Binance US - ETH,,,,1481.30,USD,...,...,Binance US - USD,,,,0.00055000,ETH,...,
02/04/2022 00:15:28,Buy,,0.58300000,ETH,...,...,Binance US - ETH,,,,1570.18,USD,...,...,Binance US - USD,,,,0.00058300,ETH,...,
02/04/2022 00:17:39,Send,,,,...,...,,,,,6.60810032,ETH,...,...,Binance US - ETH,0xB0b2E750f655c4C63045eBFc48edf2678876C8d3,,,,,...,
02/04/2022 00:52:25,Send,0x13f6d4e5275d065f3a0e2700f5efb1107c2264d878c9b1ba99e8a5ad5b8171d4,,,...,...,,,,,56.31837144,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00075715,BNB,...,
02/04/2022 02:10:08,Receive,0x41441b870b507fde910e16687f299805351916b348ca712776fe95652873f936,5945.77244797,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/04/2022 18:43:28,Trade,0x6fff7caf61ee66e78a19def513787fc0eda4c56bd903b268c6e203b481789b13,25.87300000,PIGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/04/2022 18:43:28,Trade,0x6fff7caf61ee66e78a19def513787fc0eda4c56bd903b268c6e203b481789b13,,,...,...,,,,,13425.30859967,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/04/2022 18:43:28,Trade,0x6fff7caf61ee66e78a19def513787fc0eda4c56bd903b268c6e203b481789b13,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00149668,BNB,...,
02/04/2022 18:44:19,Trade,0xd1ca5e2b24f5a2705669e3af9c4d0dbd7c60cdd827d1044ebee772dcf2827735,74.77293003,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/04/2022 18:44:19,Trade,0xd1ca5e2b24f5a2705669e3af9c4d0dbd7c60cdd827d1044ebee772dcf2827735,,,...,...,,,,,25.87300000,PIGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/04/2022 18:44:19,Trade,0xd1ca5e2b24f5a2705669e3af9c4d0dbd7c60cdd827d1044ebee772dcf2827735,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00096579,BNB,...,
02/05/2022 04:49:57,Trade,0x5d29c3e93a117c474608cd1c1b9dcdd78bc7ef08922246824cbbbc9c9a20314c,0.10032752,PIGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 04:49:57,Trade,0x5d29c3e93a117c474608cd1c1b9dcdd78bc7ef08922246824cbbbc9c9a20314c,36.31800000,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 04:49:57,Trade,0x5d29c3e93a117c474608cd1c1b9dcdd78bc7ef08922246824cbbbc9c9a20314c,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00103937,BNB,...,
02/05/2022 04:51:15,Send,0xd5642134b2971a217bcd3d96ffb63a7d55332a7be571d71db657e0ee6fab85cd,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022284,BNB,...,
02/05/2022 04:51:27,Send,0xc72447e50f54df4bc9228bfb84e3ec336bd8ff08a6f956198c546626bcc7524c,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022203,BNB,...,
02/05/2022 04:51:57,Send,0xe016dad326d4d17f77530eb81baae7ffef1d091f2e09747aff515bc4c25d8f1b,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00012603,BNB,...,
02/05/2022 04:52:21,Trade,0xde7e63f05730eb7ed2d97dd66f176fa8d02ed3592aec3d63a932e6117f9fe3bd,394.31637549,Cake-LP,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 04:52:21,Trade,0xde7e63f05730eb7ed2d97dd66f176fa8d02ed3592aec3d63a932e6117f9fe3bd,0.00235567,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 04:52:21,Trade,0xde7e63f05730eb7ed2d97dd66f176fa8d02ed3592aec3d63a932e6117f9fe3bd,,,...,...,,,,,4462.91422180,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/05/2022 04:52:21,Trade,0xde7e63f05730eb7ed2d97dd66f176fa8d02ed3592aec3d63a932e6117f9fe3bd,,,...,...,,,,,36.31800000,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/05/2022 04:52:21,Trade,0xde7e63f05730eb7ed2d97dd66f176fa8d02ed3592aec3d63a932e6117f9fe3bd,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00139898,BNB,...,
02/05/2022 04:52:54,Send,0x06e954171f355349ac08d191f3c828267d514882e3f1617813cddc5b5ec6227d,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022221,BNB,...,
02/05/2022 04:53:15,Send,0x739610be8f88b0229ad7ec9e460c785b5c68d2ebaf325a0f66ba79cf311dee36,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00012621,BNB,...,
02/05/2022 04:53:27,Send,0x75890f48ffbf3e8f31c297a818811f724128df6903f9e96f0f84cd6bec5cb9d9,,,...,...,,,,,394.31637549,Cake-LP,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00089430,BNB,...,
02/05/2022 06:17:58,Trade,0x761592add45fd1a9872293f077f9a8017476cf4e0c72d8aeb27e2ddede128f58,1700.00000000,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 06:17:58,Trade,0x761592add45fd1a9872293f077f9a8017476cf4e0c72d8aeb27e2ddede128f58,,,...,...,,,,,1702.13990079,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/05/2022 06:17:58,Trade,0x761592add45fd1a9872293f077f9a8017476cf4e0c72d8aeb27e2ddede128f58,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00059820,BNB,...,
02/05/2022 06:19:46,Send,0x9d3b5ce8c60ab54230bc53f7ac3924a38db26906d2226e0eca76fe6029a3ce4e,,,...,...,,,,,2000.00000000,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00025558,BNB,...,
02/05/2022 09:14:50,Trade,0x6fce5d50c35d5da8019fc314313323679abd9598d2c9cf3bd1be31c889ff7115,10982.80145034,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 09:14:50,Trade,0x6fce5d50c35d5da8019fc314313323679abd9598d2c9cf3bd1be31c889ff7115,,,...,...,,,,,11000.00000000,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/05/2022 09:14:50,Trade,0x6fce5d50c35d5da8019fc314313323679abd9598d2c9cf3bd1be31c889ff7115,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00062851,BNB,...,
02/05/2022 09:15:53,Trade,0x2546199d0a1c5fb70dff6c2e9f08e77eadfa142d85c7c7367b13a2a75ef2a539,10007.77346416,Cake-LP,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 09:15:53,Trade,0x2546199d0a1c5fb70dff6c2e9f08e77eadfa142d85c7c7367b13a2a75ef2a539,,,...,...,,,,,10490.79339026,BSC-USD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/05/2022 09:15:53,Trade,0x2546199d0a1c5fb70dff6c2e9f08e77eadfa142d85c7c7367b13a2a75ef2a539,,,...,...,,,,,10499.93464831,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/05/2022 09:15:53,Trade,0x2546199d0a1c5fb70dff6c2e9f08e77eadfa142d85c7c7367b13a2a75ef2a539,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00139106,BNB,...,
02/05/2022 09:16:20,Send,0x78ef274044f8b4d7cdec8c00882756076aac13ff6568cafe738772e6348af17e,,,...,...,,,,,0.00000000,BNB,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00022221,BNB,...,
02/05/2022 09:17:05,Send,0xa4be2d6fa5ef513b7a7bce5c686f556c14295a0d68af6671af1cc610a8f3c82e,,,...,...,,,,,10007.77346416,Cake-LP,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00369090,BNB,...,
02/05/2022 14:20:16,Receive,,0.03450600,XTZ,...,...,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,...,...,,,,,,,...,
02/05/2022 15:30:28,Receive,0xb72ca05a79f5f3ea6588149d55f565b16b6c623d1dc171e8652aae6fcf23a5a7,1.00000000,BeeToken,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 19:20:05,Receive,0x1c0affdf41f2ced1b6e8012bdb9797a693f86aaf3c6789435e0f726cb7077589,1.16574385,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 19:20:47,Receive,0x3e6758139128ba165041dc4449b054eb5b04f31d1078800aae063a73b9fdeaca,38.23457899,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 19:21:50,Trade,0xcf4781f112ee8ba90cfa1c3abcb7eb71dc82657644657d34e351f332a2bd4652,12.63686378,Cake-LP,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 19:21:50,Trade,0xcf4781f112ee8ba90cfa1c3abcb7eb71dc82657644657d34e351f332a2bd4652,0.00002684,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,...,,,,,,,...,
02/05/2022 19:21:50,Trade,0xcf4781f112ee8ba90cfa1c3abcb7eb71dc82657644657d34e351f332a2bd4652,,,...,...,,,,,142.84592776,BUSD,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
02/05/2022 19:21:50,Trade,0xcf4781f112ee8ba90cfa1c3abcb7eb71dc82657644657d34e351f332a2bd4652,,,...,...,,,,,1.16809952,DOGS,...,...,BNB Wallet ...cBeC44 - BNB,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,...,
